"ano","estado","municipio","margem_vitoria_mulher","cd_municipio","nome_eleito","partido_eleito","idade_eleito","educacao_eleito","mulher_eleita","total_votantes","total_abstencoes","tx_abstencao","codigo_ibge"
2004,"RO","TEIXEIROPOLIS",-0.169087739686229,752,"ANTÔNIO ZOTESSO","PT",55,"LÊ E ESCREVE",FALSE,4494,818,0.182020471740098,1101559
2004,"RR","BOA VISTA",0.446383696512789,3018,"MARIA TERESA SAENZ SURITA JUCA","PPS",48,"SUPERIOR COMPLETO",TRUE,148687,26690,0.179504596904908,1400100
2004,"RR","CARACARAI",0.0247039906446426,3034,"MARIA ELIVANIA DE ANDRADE","PFL",32,"FUNDAMENTAL INCOMPLETO",TRUE,8560,944,0.110280373831776,1400209
2004,"RR","SAO JOAO DA BALIZA",0.0765171503957784,3131,"MARIA LÚCIA CAVALCANTI MUNIZ","PPS",57,"SUPERIOR COMPLETO",TRUE,3543,220,0.0620942703923229,1400506
2004,"RR","UIRAMUTA",0.23312101910828,3107,"FLORANY MARIA DOS SANTOS MOTA","PT",32,"SUPERIOR COMPLETO",TRUE,2527,309,0.122279382667194,1400704
2004,"RS","BAGE",-0.43544072330771,85316,"LUIZ FERNANDO MAINARDI","PT",44,"SUPERIOR COMPLETO",FALSE,81989,11615,0.141665345351206,4301602
2004,"RS","BARRA DO QUARAI",-0.30327868852459,88625,"MAHER JABER MAHMUD","PT",35,"SUPERIOR COMPLETO",FALSE,3274,529,0.161576053756872,4301875
2004,"RS","BENTO GONCALVES",-0.238047568090027,85413,"ALCINDO GABRIELLI","PMDB",42,"SUPERIOR COMPLETO",FALSE,69783,6078,0.0870985770173251,4302105
2004,"RS","BOA VISTA DO CADEADO",-0.154947106409459,89044,"JOÃO PAULO BELTRÃO DOS SANTOS","PMDB",43,"SUPERIOR COMPLETO",FALSE,1888,155,0.0820974576271186,4302220
2004,"RS","BOM PRINCIPIO",0.101694915254237,98230,"ILDA MARIA WILTGEN OST","PSDB",55,"SUPERIOR COMPLETO",TRUE,7615,400,0.0525279054497702,4302352
2004,"RS","CAPIVARI DO SUL",-0.159910913140312,88200,"MARCO ANTONIO MONTEIRO CARDOSO","PDT",42,"SUPERIOR COMPLETO",FALSE,2552,226,0.0885579937304075,4304671
2004,"RS","CARAZINHO",-0.249485307879468,85910,"ALEXANDRE ANDRÉ GOELLNER","PSDB",36,"MÉDIO COMPLETO",FALSE,42680,5200,0.121836925960637,4304705
2004,"RS","CAXIAS DO SUL",0.00448481604820805,85995,"MARISA VIRGINIA FORMOLO DALLA VECCHIA","PT",58,"SUPERIOR COMPLETO",TRUE,265484,28810,0.108518780792816,4305108
2004,"RS","CERRO BRANCO",-0.282904689863843,86088,"JORGE LUIZ HOFFMANN","PDT",51,"MÉDIO INCOMPLETO",FALSE,3552,125,0.0351914414414414,4305132
2004,"RS","CIDREIRA",-0.115528372409106,85804,"ROBERTO CESAR PIRES CAMARGO","PMDB",38,"SUPERIOR INCOMPLETO",FALSE,7060,544,0.0770538243626062,4305454
2004,"RS","COXILHA",-0.0527298180121325,86649,"CLEMIR JOSE RIGO","PDT",37,"SUPERIOR INCOMPLETO",FALSE,2258,50,0.0221434898139947,4305975
2004,"RS","ERNESTINA",0.102459016393443,85022,"DINA LIMA DA SILVA","PDT",44,"SUPERIOR COMPLETO",TRUE,2546,49,0.0192458758837392,4307054
