"mandato","estado","nm_municipio","domestic_homicides","all_homicides"
2000,"35","MOMBUCA",1,2
2000,"35","MONGAGUA",1,5
2000,"35","MONTE ALTO",1,2
2000,"35","MONTE AZUL PAULISTA",1,2
2000,"35","MONTE CASTELO",1,1
2000,"35","NOVA ODESSA",1,2
2000,"35","OLEO",1,1
2000,"35","OLIMPIA",1,1
2000,"35","OSASCO",11,51
2000,"35","OSVALDO CRUZ",1,1
2000,"35","OURINHOS",1,4
2000,"35","OURO VERDE",1,1
2000,"35","PALMITAL",1,1
2000,"35","PARIQUERAACU",1,1
2000,"35","PAULINIA",2,7
2000,"35","PEDERNEIRAS",2,2
2000,"35","PEDREGULHO",1,2
2000,"35","PEDRO DE TOLEDO",1,1
2000,"35","PENAPOLIS",1,1
2000,"35","PERUIBE",2,8
2000,"35","PIEDADE",1,3
2000,"35","PILAR DO SUL",2,2
2000,"35","PINDAMONHANGABA",1,3
2000,"35","PIRACAIA",1,1
2000,"35","PIRACICABA",4,8
2000,"35","PIRAJU",1,3
2000,"35","PITANGUEIRAS",1,1
2000,"35","PONTAL",1,2
2000,"35","POTIRENDABA",1,1
2000,"35","PRAIA GRANDE",2,19
2000,"35","PRESIDENTE EPITACIO",1,1
2000,"35","PRESIDENTE PRUDENTE",1,5
2000,"35","PRESIDENTE VENCESLAU",1,1
2000,"35","RAFARD",1,1
2000,"35","RIBEIRAO PIRES",3,11
2000,"35","RIBEIRAO PRETO",12,24
2000,"35","RIO CLARO",1,10
2000,"35","RIO DAS PEDRAS",1,2
2000,"35","ROSANA",1,2
2000,"35","SALTO",1,4
2000,"35","SALTO DE PIRAPORA",1,1
2000,"35","SANTA BARBARA DOESTE",1,6
2000,"35","SANTA CRUZ DO RIO PARDO",1,3
2000,"35","SANTA GERTRUDES",1,1
2000,"35","SANTANA DE PARNAIBA",3,9
2000,"35","SANTO ANASTACIO",2,3
2000,"35","SANTO ANDRE",6,46
2000,"35","SAO BERNARDO DO CAMPO",13,58
2000,"35","SAO CARLOS",1,5
2000,"35","SAO JOAO DA BOA VISTA",1,2
2000,"35","SAO JOSE DO RIO PRETO",2,16
2000,"35","SAO JOSE DOS CAMPOS",4,45
2000,"35","SAO MANUEL",3,3
2000,"35","SAO MIGUEL ARCANJO",1,1
2000,"35","SAO PAULO",125,990
2000,"35","SAO PEDRO",1,2
2000,"35","SAO ROQUE",2,3
2000,"35","SAO SEBASTIAO",6,21
2000,"35","SAO VICENTE",4,14
2000,"35","SERTAOZINHO",4,5
2000,"35","SETE BARRAS",1,2
2000,"35","SOROCABA",12,34
2000,"35","SUMARE",3,22
2000,"35","SUZANO",6,15
2000,"35","TABOAO DA SERRA",2,21
2000,"35","TAQUARITINGA",1,2
2000,"35","TATUI",2,9
2000,"35","TAUBATE",5,16
2000,"35","TIETE",1,2
2000,"35","TUPA",1,1
2000,"35","VALINHOS",2,4
2000,"35","VARGEM",3,3
2000,"35","VARZEA PAULISTA",1,3
2000,"35","VOTORANTIM",3,5
2000,"35","VOTUPORANGA",2,2
2000,"41","ALMIRANTE TAMANDARE",5,14
2000,"41","ALVORADA DO SUL",1,2
2000,"41","AMPERE",1,1
2000,"41","ANDIRA",1,1
2000,"41","APUCARANA",2,4
2000,"41","ARAPONGAS",1,3
2000,"41","ARAPOTI",1,2
2000,"41","ARARUNA",1,1
2000,"41","ARAUCARIA",2,13
2000,"41","BARBOSA FERRAZ",2,3
2000,"41","BITURUNA",2,3
2000,"41","BOA VISTA DA APARECIDA",1,3
2000,"41","BOCAIUVA DO SUL",1,2
2000,"41","CAMBARA",1,3
2000,"41","CAMBE",3,6
2000,"41","CAMPO LARGO",3,8
2000,"41","CAMPO MOURAO",1,7
2000,"41","CANTAGALO",1,2
2000,"41","CAPANEMA",1,1
2000,"41","CAPITAO LEONIDAS MARQUES",2,2
2000,"41","CASCAVEL",6,24
2000,"41","CASTRO",1,4
2000,"41","CIANORTE",1,2
2000,"41","CIDADE GAUCHA",1,1
2000,"41","COLOMBO",6,10
2000,"41","CORBELIA",1,1
2000,"41","CORONEL DOMINGOS SOARES",1,1
2000,"41","CRUZMALTINA",1,1
2000,"41","CURITIBA",28,140
2000,"41","FAZENDA RIO GRANDE",3,3
2000,"41","FENIX",1,1
2000,"41","FLOR DA SERRA DO SUL",1,1
2000,"41","FLORESTOPOLIS",1,4
2000,"41","FOZ DO IGUACU",15,67
2000,"41","FRANCISCO BELTRAO",1,2
2000,"41","GOIOERE",1,3
2000,"41","GUAIRA",2,4
2000,"41","GUARAPUAVA",8,14
2000,"41","GUARAQUECABA",1,1
2000,"41","IBIPORA",2,3
2000,"41","ICARAIMA",2,2
2000,"41","IMBITUVA",1,2
2000,"41","INACIO MARTINS",2,3
2000,"41","IPIRANGA",1,1
2000,"41","IRATI",2,5
2000,"41","IRETAMA",1,1
2000,"41","ITAPERUCU",1,1
2000,"41","IVAIPORA",1,3
2000,"41","JABOTI",1,1
2000,"41","JUNDIAI DO SUL",1,1
2000,"41","JURANDA",1,1
2000,"41","LAPA",3,4
2000,"41","LEOPOLIS",1,1
2000,"41","LONDRINA",20,60
2000,"41","MALLET",1,1
2000,"41","MAMBORE",1,2
2000,"41","MANDIRITUBA",2,3
2000,"41","MANGUEIRINHA",1,4
2000,"41","MARECHAL CANDIDO RONDON",1,2
2000,"41","MARIALVA",1,1
2000,"41","MARILUZ",1,1
2000,"41","MARINGA",3,10
2000,"41","MEDIANEIRA",1,4
2000,"41","NOVA ESPERANCA",1,2
2000,"41","NOVA LARANJEIRAS",1,1
2000,"41","ORTIGUEIRA",3,4
2000,"41","PAICANDU",2,2
2000,"41","PALMAS",2,8
2000,"41","PALMITAL",2,3
2000,"41","PARANAGUA",3,6
2000,"41","PATO BRANCO",1,4
2000,"41","PINHALAO",1,1
2000,"41","PINHAO",1,4
2000,"41","PIRAQUARA",3,11
2000,"41","PONTA GROSSA",3,12
2000,"41","QUEDAS DO IGUACU",1,2
2000,"41","QUERENCIA DO NORTE",1,1
2000,"41","RIBEIRAO DO PINHAL",1,1
2000,"41","RIO AZUL",1,1
2000,"41","RIO BONITO DO IGUACU",1,1
2000,"41","ROLANDIA",2,6
2000,"41","RONCADOR",1,1
2000,"41","SANTA CRUZ DE MONTE CASTELO",1,2
2000,"41","SANTO ANTONIO DA PLATINA",3,5
2000,"41","SAO JOAO",1,2
2000,"41","SAO JOSE DA BOA VISTA",1,1
2000,"41","SAO JOSE DOS PINHAIS",6,15
2000,"41","SAPOPEMA",1,1
2000,"41","SARANDI",2,5
2000,"41","TELEMACO BORBA",2,4
2000,"41","TIBAGI",1,1
2000,"41","TOLEDO",2,4
2000,"41","UBIRATA",2,3
2000,"41","UMUARAMA",2,9
2000,"41","URAI",1,1
2000,"42","ABELARDO LUZ",1,2
2000,"42","APIUNA",2,3
2000,"42","BALNEARIO ARROIO DO SILVA",1,1
2000,"42","BARRA BONITA",1,1
2000,"42","BIGUACU",1,2
2000,"42","BLUMENAU",4,5
2000,"42","BRACO DO NORTE",1,1
2000,"42","BRUSQUE",1,2
2000,"42","CACADOR",2,3
2000,"42","CANOINHAS",1,3
2000,"42","CHAPECO",3,11
2000,"42","CONCORDIA",1,4
2000,"42","CORUPA",1,1
2000,"42","DIONISIO CERQUEIRA",1,1
2000,"42","FLORIANOPOLIS",8,27
2000,"42","FORMOSA DO SUL",1,1
2000,"42","FRAIBURGO",1,5
2000,"42","IRATI",1,1
2000,"42","ITA",1,1
2000,"42","ITAIOPOLIS",1,1
2000,"42","ITAJAI",3,7
2000,"42","ITAPIRANGA",1,1
2000,"42","JARAGUA DO SUL",4,5
2000,"42","JOINVILLE",3,16
2000,"42","LAGES",2,9
2000,"42","LAGUNA",1,2
2000,"42","MAFRA",1,3
2000,"42","NAVEGANTES",3,4
2000,"42","OTACILIO COSTA",1,1
2000,"42","PALHOCA",1,2
2000,"42","PALMA SOLA",1,1
2000,"42","PAPANDUVA",2,2
2000,"42","RIO DAS ANTAS",1,1
2000,"42","RIO DO CAMPO",1,1
2000,"42","SALTO VELOSO",1,1
2000,"42","SANTA CECILIA",1,2
2000,"42","SAO CRISTOVAO DO SUL",1,1
2000,"42","SAO JOSE",4,15
2000,"42","SAO JOSE DO CERRITO",1,1
2000,"42","SIDEROPOLIS",1,1
2000,"42","TREZE TILIAS",1,1
2000,"42","TUBARAO",3,4
2000,"42","TUNAPOLIS",1,1
2000,"42","TURVO",1,1
2000,"42","VIDEIRA",1,2
2000,"42","XANXERE",1,1
2000,"43","ACEGUA",1,1
2000,"43","AGUDO",1,1
2000,"43","ALEGRETE",1,3
2000,"43","ALPESTRE",1,2
2000,"43","ALVORADA",3,12
2000,"43","ARROIO DOS RATOS",2,2
2000,"43","ARROIO GRANDE",1,1
2000,"43","BAGE",2,5
2000,"43","BALNEARIO PINHAL",1,2
2000,"43","BARRA DO QUARAI",1,1
2000,"43","BARRA DO RIBEIRO",1,1
2000,"43","BARROS CASSAL",2,3
2000,"43","BENTO GONCALVES",3,6
2000,"43","BOM JESUS",1,1
2000,"43","CACAPAVA DO SUL",1,1
2000,"43","CACHOEIRA DO SUL",1,1
2000,"43","CACHOEIRINHA",2,5
2000,"43","CAMAQUA",2,3
2000,"43","CANDELARIA",1,1
2000,"43","CANOAS",6,16
2000,"43","CAPELA DE SANTANA",1,1
2000,"43","CARLOS BARBOSA",3,3
2000,"43","CAXIAS DO SUL",9,24
2000,"43","CORONEL BICACO",1,2
2000,"43","CRUZ ALTA",1,2
2000,"43","DOM PEDRITO",1,1
2000,"43","ENTREIJUIS",1,1
2000,"43","ERECHIM",1,6
2000,"43","ERVAL SECO",2,2
2000,"43","ESTANCIA VELHA",1,2
2000,"43","ESTRELA",1,2
2000,"43","FARROUPILHA",1,3
2000,"43","FLORES DA CUNHA",1,2
2000,"43","FREDERICO WESTPHALEN",1,1
2000,"43","GARIBALDI",1,1
2000,"43","GENERAL CAMARA",1,1
2000,"43","GETULIO VARGAS",1,1
2000,"43","GRAMADO",1,1
2000,"43","GRAVATAI",2,9
2000,"43","GUAIBA",2,7
2000,"43","GUARANI DAS MISSOES",1,1
2000,"43","HARMONIA",2,2
2000,"43","HERVAL",1,1
2000,"43","IGREJINHA",1,2
2000,"43","IJUI",2,6
2000,"43","IRAI",1,1
2000,"43","ITATIBA DO SUL",1,1
2000,"43","LAJEADO",4,10
2000,"43","MACHADINHO",1,1
2000,"43","MANOEL VIANA",1,1
2000,"43","MARAU",1,3
2000,"43","MARIANA PIMENTEL",1,1
2000,"43","NONOAI",1,2
2000,"43","NOVO HAMBURGO",3,10
2000,"43","OSORIO",1,1
2000,"43","PANAMBI",1,3
2000,"43","PAROBE",4,6
2000,"43","PASSO FUNDO",7,15
2000,"43","PELOTAS",3,11
2000,"43","POCO DAS ANTAS",1,1
2000,"43","PORTAO",1,3
2000,"43","PORTO ALEGRE",22,117
2000,"43","PORTO LUCENA",1,1
2000,"43","RIO GRANDE",4,10
2000,"43","RODEIO BONITO",1,1
2000,"43","ROQUE GONZALES",1,1
2000,"43","ROSARIO DO SUL",3,4
2000,"43","SANTA CRUZ DO SUL",4,10
2000,"43","SANTA MARIA",6,12
2000,"43","SANTA VITORIA DO PALMAR",1,2
2000,"43","SANTANA DO LIVRAMENTO",1,1
2000,"43","SANTO ANGELO",3,4
2000,"43","SANTO AUGUSTO",2,2
2000,"43","SAO BORJA",1,2
2000,"43","SAO LEOPOLDO",4,16
2000,"43","SAO LOURENCO DO SUL",2,2
2000,"43","SAO SEBASTIAO DO CAI",1,1
2000,"43","SAO SEPE",1,1
2000,"43","SAPUCAIA DO SUL",3,7
2000,"43","SOLEDADE",1,4
2000,"43","TAPEJARA",1,1
2000,"43","TAQUARA",3,3
2000,"43","TAQUARI",1,1
2000,"43","TORRES",1,2
2000,"43","TRAMANDAI",1,3
2000,"43","TRES COROAS",1,1
2000,"43","TRINDADE DO SUL",1,2
2000,"43","URUGUAIANA",2,7
2000,"43","VACARIA",4,9
2000,"43","VENANCIO AIRES",3,3
2000,"43","VERA CRUZ",1,1
2000,"43","VIAMAO",2,9
2000,"43","VILA NOVA DO SUL",1,1
2000,"43",NA,1,1
2000,"50","AGUA CLARA",3,5
2000,"50","AMAMBAI",3,7
2000,"50","ANGELICA",2,3
2000,"50","ANTONIO JOAO",1,2
2000,"50","APARECIDA DO TABOADO",1,2
2000,"50","AQUIDAUANA",2,5
2000,"50","ARAL MOREIRA",1,1
2000,"50","BODOQUENA",1,1
2000,"50","BONITO",1,2
2000,"50","CAARAPO",1,2
2000,"50","CAMAPUA",1,2
2000,"50","CAMPO GRANDE",14,54
2000,"50","CASSILANDIA",1,3
2000,"50","CORUMBA",4,10
2000,"50","COXIM",1,2
2000,"50","DEODAPOLIS",1,1
2000,"50","DOURADOS",9,19
2000,"50","FATIMA DO SUL",2,2
2000,"50","GLORIA DE DOURADOS",1,1
2000,"50","ITAQUIRAI",1,1
2000,"50","IVINHEMA",1,2
2000,"50","LADARIO",1,3
2000,"50","MUNDO NOVO",1,1
2000,"50","NAVIRAI",3,5
2000,"50","NIOAQUE",2,2
2000,"50","NOVA ALVORADA DO SUL",1,1
2000,"50","NOVA ANDRADINA",1,1
2000,"50","PARANAIBA",4,5
2000,"50","PEDRO GOMES",2,3
2000,"50","PONTA PORA",5,13
2000,"50","PORTO MURTINHO",2,3
2000,"50","RIBAS DO RIO PARDO",2,8
2000,"50","RIO BRILHANTE",2,2
2000,"50","RIO VERDE DE MATO GROSSO",2,2
2000,"50","SAO GABRIEL DO OESTE",1,2
2000,"50","SETE QUEDAS",2,2
2000,"50","SIDROLANDIA",1,1
2000,"50","TACURU",1,2
2000,"50","TRES LAGOAS",7,15
2000,"51","AGUA BOA",1,1
2000,"51","ALTA FLORESTA",4,11
2000,"51","ALTO ARAGUAIA",2,5
2000,"51","ALTO BOA VISTA",1,1
2000,"51","ALTO GARCAS",1,1
2000,"51","ALTO PARAGUAI",1,1
2000,"51","ALTO TAQUARI",1,1
2000,"51","APIACAS",1,1
2000,"51","ARAPUTANGA",1,2
2000,"51","ARENAPOLIS",2,2
2000,"51","ARIPUANA",1,2
2000,"51","BARRA DO BUGRES",2,3
2000,"51","BARRA DO GARCAS",1,6
2000,"51","BRASNORTE",1,2
2000,"51","CACERES",4,10
2000,"51","CAMPINAPOLIS",1,1
2000,"51","CAMPO VERDE",1,2
2000,"51","CANARANA",1,1
2000,"51","CASTANHEIRA",2,2
2000,"51","CHAPADA DOS GUIMARAES",1,2
2000,"51","CLAUDIA",1,1
2000,"51","COLIDER",1,3
2000,"51","COLNIZA",2,2
2000,"51","COMODORO",3,4
2000,"51","CONFRESA",1,3
2000,"51","CONQUISTA DOESTE",1,1
2000,"51","CUIABA",22,74
2000,"51","CURVELANDIA",1,1
2000,"51","DIAMANTINO",1,2
2000,"51","DOM AQUINO",1,2
2000,"51","GAUCHA DO NORTE",1,2
2000,"51","GENERAL CARNEIRO",2,4
2000,"51","ITAUBA",1,1
2000,"51","JAURU",1,1
2000,"51","JUARA",1,5
2000,"51","JUINA",3,7
2000,"51","JUSCIMEIRA",1,1
2000,"51","LAMBARI DOESTE",1,1
2000,"51","LUCAS DO RIO VERDE",1,3
2000,"51","MATUPA",1,2
2000,"51","NORTELANDIA",1,2
2000,"51","NOVA LACERDA",1,2
2000,"51","PARANAITA",1,1
2000,"51","PEDRA PRETA",1,2
2000,"51","PEIXOTO DE AZEVEDO",2,4
2000,"51","PONTES E LACERDA",2,4
2000,"51","PORTO ESPERIDIAO",1,1
2000,"51","PRIMAVERA DO LESTE",2,3
2000,"51","RONDONOPOLIS",13,23
2000,"51","SALTO DO CEU",1,1
2000,"51","SAO JOSE DO RIO CLARO",1,2
2000,"51","SAO JOSE DOS QUATRO MARCOS",1,3
2000,"51","SAPEZAL",2,2
2000,"51","SINOP",5,12
2000,"51","TANGARA DA SERRA",1,3
2000,"51","VARZEA GRANDE",2,21
2000,"51","VERA",3,3
2000,"51","VILA RICA",2,5
2000,"52","AGUAS LINDAS DE GOIAS",3,6
2000,"52","ALEXANIA",1,4
2000,"52","ANAPOLIS",2,17
2000,"52","APARECIDA DE GOIANIA",14,38
2000,"52","ARAGUAPAZ",1,2
2000,"52","BOM JARDIM DE GOIAS",2,2
2000,"52","BRITANIA",2,4
2000,"52","CARMO DO RIO VERDE",1,1
2000,"52","CERES",1,2
2000,"52","CORUMBAIBA",2,2
2000,"52","CRISTALINA",3,8
2000,"52","DAMIANOPOLIS",1,1
2000,"52","FORMOSA",2,8
2000,"52","GOIANAPOLIS",1,3
2000,"52","GOIANESIA",2,4
2000,"52","GOIANIA",23,121
2000,"52","GOIATUBA",1,3
2000,"52","GUARANI DE GOIAS",1,1
2000,"52","ITAPACI",2,2
2000,"52","ITAPURANGA",1,3
2000,"52","ITAUCU",1,1
2000,"52","JARAGUA",1,4
2000,"52","JATAI",1,6
2000,"52","LUZIANIA",5,12
2000,"52","MARA ROSA",1,1
2000,"52","MINEIROS",1,4
2000,"52","MOIPORA",1,1
2000,"52","MONTIVIDIU",1,1
2000,"52","MUNDO NOVO",1,2
2000,"52","NEROPOLIS",1,2
2000,"52","NIQUELANDIA",3,5
2000,"52","NOVA AMERICA",2,2
2000,"52","NOVO GAMA",1,7
2000,"52","PIRACANJUBA",1,1
2000,"52","PIRANHAS",1,1
2000,"52","PIRES DO RIO",3,5
2000,"52","PLANALTINA",4,12
2000,"52","PONTALINA",2,2
2000,"52","PORANGATU",1,3
2000,"52","QUIRINOPOLIS",1,2
2000,"52","RIO VERDE",2,14
2000,"52","SANTA CRUZ DE GOIAS",1,1
2000,"52","SANTA HELENA DE GOIAS",3,6
2000,"52","SANTO ANTONIO DO DESCOBERTO",3,4
2000,"52","SAO DOMINGOS",1,1
2000,"52","SAO JOAO DALIANCA",1,1
2000,"52","SAO MIGUEL DO ARAGUAIA",2,3
2000,"52","SAO SIMAO",2,2
2000,"52","SENADOR CANEDO",2,2
2000,"52","SILVANIA",1,1
2000,"52","URUACU",2,3
2000,"52","VALPARAISO DE GOIAS",4,12
2000,"52","VILA BOA",2,3
2000,"53","BRASILIA",43,193
2004,"11","ALTA FLORESTA DOESTE",2,2
2004,"11","ALTO ALEGRE DOS PARECIS",1,1
2004,"11","ALVORADA DOESTE",1,1
2004,"11","ARIQUEMES",7,14
2004,"11","BURITIS",2,2
2004,"11","CACOAL",2,5
2004,"11","CANDEIAS DO JAMARI",1,1
2004,"11","CEREJEIRAS",1,2
2004,"11","ESPIGAO DOESTE",2,4
2004,"11","GUAJARAMIRIM",1,4
2004,"11","JARU",5,6
2004,"11","JIPARANA",6,17
2004,"11","MACHADINHO DOESTE",3,5
2004,"11","MIRANTE DA SERRA",1,1
2004,"11","NOVA MAMORE",1,1
2004,"11","OURO PRETO DO OESTE",4,4
2004,"11","PIMENTA BUENO",2,3
2004,"11","PORTO VELHO",8,40
2004,"11","SAO MIGUEL DO GUAPORE",1,1
2004,"11","SERINGUEIRAS",1,1
2004,"11","URUPA",1,1
2004,"11","VILHENA",2,5
2004,"12","BRASILEIA",1,2
2004,"12","CRUZEIRO DO SUL",1,3
2004,"12","FEIJO",1,2
2004,"12","PLACIDO DE CASTRO",2,2
2004,"12","RIO BRANCO",14,35
2004,"13","APUI",1,4
2004,"13","ATALAIA DO NORTE",1,1
2004,"13","CAREIRO DA VARZEA",1,1
2004,"13","COARI",1,2
2004,"13","ENVIRA",1,4
2004,"13","FONTE BOA",1,1
2004,"13","ITACOATIARA",2,3
2004,"13","MANACAPURU",1,4
2004,"13","MANAQUIRI",1,1
2004,"13","MANAUS",35,123
2004,"13","NOVA OLINDA DO NORTE",1,1
2004,"13","PRESIDENTE FIGUEIREDO",1,2
2004,"14","BOA VISTA",5,14
2004,"14","CARACARAI",2,4
2004,"14","MUCAJAI",2,3
2004,"14","RORAINOPOLIS",3,4
2004,"14","SAO JOAO DA BALIZA",2,2
2004,"15","ABEL FIGUEIREDO",1,1
2004,"15","ACARA",1,2
2004,"15","ALENQUER",1,3
2004,"15","ALTAMIRA",6,12
2004,"15","ANANINDEUA",4,52
2004,"15","ANAPU",1,3
2004,"15","BARCARENA",1,2
2004,"15","BELEM",11,86
2004,"15","BRASIL NOVO",1,1
2004,"15","BREU BRANCO",2,4
2004,"15","BREVES",2,4
2004,"15","BUJARU",1,2
2004,"15","CAPANEMA",1,1
2004,"15","CAPITAO POCO",3,3
2004,"15","CASTANHAL",1,8
2004,"15","CONCEICAO DO ARAGUAIA",1,6
2004,"15","DOM ELISEU",2,4
2004,"15","ELDORADO DO CARAJAS",1,2
2004,"15","ELDORADO DOS CARAJAS",2,2
2004,"15","GOIANESIA DO PARA",2,9
2004,"15","ITAITUBA",3,9
2004,"15","ITUPIRANGA",5,10
2004,"15","JACUNDA",2,7
2004,"15","MARABA",14,36
2004,"15","MARITUBA",2,6
2004,"15","MEDICILANDIA",1,2
2004,"15","MOJU",1,5
2004,"15","NOVA IPIXUNA",2,3
2004,"15","NOVO REPARTIMENTO",4,7
2004,"15","PACAJA",3,5
2004,"15","PARAUAPEBAS",1,10
2004,"15","REDENCAO",1,10
2004,"15","RIO MARIA",1,1
2004,"15","RONDON DO PARA",1,6
2004,"15","SALINOPOLIS",1,1
2004,"15","SANTA IZABEL DO PARA",1,4
2004,"15","SANTA MARIA DO PARA",1,1
2004,"15","SANTANA DO ARAGUAIA",4,8
2004,"15","SANTAREM",1,7
2004,"15","SAO DOMINGOS DO ARAGUAIA",1,2
2004,"15","SAO DOMINGOS DO CAPIM",1,1
2004,"15","SAO FELIX DO XINGU",1,4
2004,"15","SAO GERALDO DO ARAGUAIA",1,2
2004,"15","TAILANDIA",4,15
2004,"15","TUCUMA",3,4
2004,"15","TUCURUI",3,16
2004,"15","VIGIA",1,2
2004,"15","XINGUARA",1,2
2004,"16","LARANJAL DO JARI",1,1
2004,"16","MACAPA",7,31
2004,"16","OIAPOQUE",1,2
2004,"16","SANTANA",1,4
2004,"17","ALIANCA DO TOCANTINS",1,1
2004,"17","ALMAS",1,1
2004,"17","ARAGOMINAS",1,1
2004,"17","ARAGUAINA",3,18
2004,"17","ARAGUATINS",2,3
2004,"17","COLINAS DO TOCANTINS",2,2
2004,"17","COMBINADO",1,1
2004,"17","CRISTALANDIA",2,2
2004,"17","DIANOPOLIS",2,2
2004,"17","DUERE",1,2
2004,"17","GUARAI",1,1
2004,"17","GURUPI",1,1
2004,"17","MIRANORTE",1,1
2004,"17","NOVA OLINDA",1,3
2004,"17","PALMAS",1,6
2004,"17","PORTO NACIONAL",1,2
2004,"17","TABOCAO",1,1
2004,"17","TAGUATINGA",1,1
2004,"17","TOCANTINOPOLIS",1,1
2004,"21","ACAILANDIA",1,10
2004,"21","AMARANTE DO MARANHAO",1,1
2004,"21","ARAME",2,2
2004,"21","BACABAL",1,2
2004,"21","BARREIRINHAS",2,2
2004,"21","BOM JARDIM",1,2
2004,"21","BURITICUPU",2,7
2004,"21","CAXIAS",4,7
2004,"21","CODO",2,2
2004,"21","COLINAS",1,1
2004,"21","CURURUPU",1,1
2004,"21","GRAJAU",1,3
2004,"21","IMPERATRIZ",8,25
2004,"21","LIMA CAMPOS",1,3
2004,"21","MATINHA",1,2
2004,"21","MONCAO",1,2
2004,"21","OLINDA NOVA DO MARANHAO",1,2
2004,"21","PACO DO LUMIAR",1,3
2004,"21","PENALVA",1,2
2004,"21","PIRAPEMAS",1,1
2004,"21","PRESIDENTE DUTRA",1,3
2004,"21","RIACHAO",1,2
2004,"21","ROSARIO",1,1
2004,"21","SANTA INES",1,3
2004,"21","SANTA LUZIA",1,3
2004,"21","SAO DOMINGOS DO AZEITAO",1,1
2004,"21","SAO DOMINGOS DO MARANHAO",1,1
2004,"21","SAO JOAO DOS PATOS",1,1
2004,"21","SAO JOSE DE RIBAMAR",1,2
2004,"21","SAO LUIS",11,52
2004,"21","SAO PEDRO DOS CRENTES",1,1
2004,"21","TIMON",3,5
2004,"21","TUNTUM",1,4
2004,"21","VIANA",1,2
2004,"21","ZE DOCA",2,3
2004,"22","ALTOS",2,2
2004,"22","BENEDITINOS",1,1
2004,"22","BETANIA DO PIAUI",1,2
2004,"22","CAMPO MAIOR",2,4
2004,"22","CASTELO DO PIAUI",1,1
2004,"22","FLORIANO",2,2
2004,"22","INHUMA",1,2
2004,"22","JOSE DE FREITAS",2,2
2004,"22","LUZILANDIA",2,2
2004,"22","MANOEL EMIDIO",2,2
2004,"22","MASSAPE DO PIAUI",1,1
2004,"22","MONSENHOR HIPOLITO",1,1
2004,"22","NAZARE DO PIAUI",1,1
2004,"22","PALMEIRAIS",1,1
2004,"22","PAULISTANA",1,1
2004,"22","PICOS",1,4
2004,"22","PIRACURUCA",1,1
2004,"22","PIRIPIRI",2,2
2004,"22","SAO JOSE DO PIAUI",1,1
2004,"22","SAO JULIAO",1,1
2004,"22","TERESINA",17,52
2004,"22","UNIAO",2,3
2004,"23","ACOPIARA",1,1
2004,"23","AMONTADA",1,1
2004,"23","ARARIPE",1,1
2004,"23","ASSARE",1,1
2004,"23","AURORA",1,2
2004,"23","BANABUIU",1,1
2004,"23","BELA CRUZ",1,3
2004,"23","BOA VIAGEM",1,4
2004,"23","BREJO SANTO",4,6
2004,"23","CANINDE",1,3
2004,"23","CARIDADE",1,1
2004,"23","CAUCAIA",3,11
2004,"23","CEDRO",1,3
2004,"23","CRATEUS",1,4
2004,"23","FORTALEZA",34,167
2004,"23","GRANJA",1,3
2004,"23","HORIZONTE",2,3
2004,"23","INDEPENDENCIA",2,2
2004,"23","IPUEIRAS",1,2
2004,"23","ITAPAGE",1,3
2004,"23","ITAPIPOCA",1,1
2004,"23","JUAZEIRO DO NORTE",3,11
2004,"23","LIMOEIRO DO NORTE",1,2
2004,"23","MARACANAU",3,8
2004,"23","MARANGUAPE",2,5
2004,"23","MILAGRES",1,1
2004,"23","MISSAO VELHA",1,1
2004,"23","MOMBACA",1,1
2004,"23","MORADA NOVA",3,4
2004,"23","MORRINHOS",1,1
2004,"23","PACATUBA",1,1
2004,"23","PARAMBU",1,1
2004,"23","PENTECOSTE",1,1
2004,"23","PORANGA",1,1
2004,"23","QUIXERAMOBIM",4,6
2004,"23","SANTA QUITERIA",1,2
2004,"23","SAO BENEDITO",1,3
2004,"23","SOBRAL",2,20
2004,"23","TAMBORIL",1,1
2004,"23","TAUA",2,2
2004,"23","TIANGUA",1,6
2004,"23","VICOSA DO CEARA",1,2
2004,"24","ACARI",2,2
2004,"24","ANTONIO MARTINS",1,1
2004,"24","APODI",1,4
2004,"24","CANGUARETAMA",3,5
2004,"24","CARAUBAS",1,2
2004,"24","CRUZETA",1,1
2004,"24","JOSE DA PENHA",1,1
2004,"24","JUCURUTU",2,2
2004,"24","MONTE ALEGRE",1,1
2004,"24","MOSSORO",10,35
2004,"24","NATAL",9,36
2004,"24","PARNAMIRIM",4,9
2004,"24","PATU",1,1
2004,"24","PAU DOS FERROS",1,2
2004,"24","PILOES",1,1
2004,"24","PORTALEGRE",1,1
2004,"24","RIACHUELO",1,1
2004,"24","RIO DO FOGO",1,1
2004,"24","SAO RAFAEL",2,2
2004,"24","TOUROS",1,1
2004,"25","ARACAGI",1,2
2004,"25","AREIA",1,1
2004,"25","BANANEIRAS",2,2
2004,"25","BARRA DE SANTA ROSA",1,1
2004,"25","BAYEUX",3,8
2004,"25","CAAPORA",1,1
2004,"25","CAMPINA GRANDE",8,41
2004,"25","CONDE",1,2
2004,"25","CONGO",1,1
2004,"25","COREMAS",1,1
2004,"25","CUBATI",1,1
2004,"25","CUITE",1,1
2004,"25","IBIARA",1,1
2004,"25","JERICO",1,2
2004,"25","JOAO PESSOA",15,77
2004,"25","JUAZEIRINHO",1,1
2004,"25","LUCENA",1,1
2004,"25","MOGEIRO",1,1
2004,"25","PICUI",1,1
